id,label,department,orcid,disciplines,publications,citations,impact_factor,supervisorships
357284,Marek Jurowski,Nieznane,Nieznane,[],4,0,0,0
052692,Włodzimierz Solnik,W04,Nieznane,[],91,1,0,0
023625,Maciej Kałuszyński,PRD,Nieznane,[],44,0,0,0
359275,Agnieszka Kolanek,W07,Nieznane,[],6,0,0,0
024930,Tadeusz Kowalski,W07,Nieznane,[],147,24,0,4
230472,Bogdan Ginter,W10,Nieznane,[],7,0,0,0
282503,Wojciech Modrzycki,W10,Nieznane,[],78,87,1.565,0
049153,Maria Szeloch,W08,Nieznane,[],42,0,0,0
359628,Joanna Nowicka-Zagrajek,W11,Nieznane,[],26,56,3.355,0
429190,Adrian Schwitalla,W07,Nieznane,[],43,0,0,0
063447,Wojciech Zabłocki,W10,Nieznane,[],118,4,0,0
426090,Urszula Sachadel,W09,Nieznane,[],13,3,0,0
009030,Lucjusz Duda,W03,Nieznane,[],58,18,2.188,0
408330,Sabina Orłowska,W05,Nieznane,[],3,0,2.732,0
063135,Andrzej K. Zieliński,W10,Nieznane,[],110,3,0,0
277314,Adam Jankowski,W04,Nieznane,[],17,0,0,0
052063,Zbigniew Smalec,W10,Nieznane,[],162,2,0,0
362402,Remigiusz Horbal,W10,Nieznane,[],43,9,0,0
032634,Dawid Mądry,W02,Nieznane,[],62,5,0.945,0
350618,Andrzej Stafiniak,W05,Nieznane,[],35,0,2.623,0
019514,Władysław Kędzior,W05,Nieznane,[],83,0,0,8
345757,Tomasz Kowalski,W08,Nieznane,[],5,0,0,0
002169,Franciszek Borys,W08,Nieznane,[],51,0,0,0
135500,Witold Kwaśnicki,W08,Nieznane,[],76,15,0,2
351534,Agnieszka Rzepecka-Skrzat,W07,Nieznane,[],9,0,0,0
052733,Mieczysław Świętochowski,W09,Nieznane,[],93,2,0,0
054591,Ewa Ślifirska,W09,Nieznane,[],51,0,0,0
341678,Jan Ramus,W06,Nieznane,[],16,0,0,0
237990,Grażyna Piotrowicz,PRN,Nieznane,[],12,0,0,0
052131,Henryk Szarski,PRN,Nieznane,[],76,2,0,0
107860,Roman Szmigielski,W02,Nieznane,[],49,0,0,0
021005,Stanisław Kroczak,W02,Nieznane,[],64,0,0,0
145943,Jakub Marcinowski,W02,Nieznane,[],78,1,0.935,0
041438,Andrzej Piotrowski,W02,Nieznane,[],128,0,0,0
020961,Sylwester Kobielak,W02,Nieznane,[],194,2,0.259,5
801197,Rafał Piekarz,W02,Nieznane,[],8,0,0,0
029775,Mirosław Łabuzek,W05,Nieznane,[],182,7,0.196,0
005696,Marian Cegielski,W05,Nieznane,[],153,0,0,11
337967,Adam Jakubowski,W05,Nieznane,[],9,0,0,0
345382,Jarosław Henkie,W05,Nieznane,[],5,0,0,0
010186,Łucja Nawojska,W05,Nieznane,[],45,0,0,0
273066,Jerzy Kraśniewski,W04,Nieznane,[],42,0,0,0
030230,Bolesław Mazurek*,W05,Nieznane,[],236,94,7.625,10
027304,Jerzy Lisiecki,W05,Nieznane,[],113,0,0,0
024338,Andrzej Kołaczkowski,W03,Nieznane,[],182,21,0.640,4
801303,Jadwiga Popławska,Nieznane,Nieznane,[],3,0,0,0
404140,Tomasz Dębicki,W08,Nieznane,[],4,0,0,0
078744,Swietłana Lebiediewa,W08,Nieznane,[],71,1,0,0
362899,Edward Osada,W06,Nieznane,[],26,2,0,1
061764,Bogusław Wojtyszyn,W01,Nieznane,[],96,0,0,0
046927,Felicjan Szymankiewicz,W10,Nieznane,[],131,0,0,6
801043,Anna Kocoń,Nieznane,Nieznane,[],1,0,0,0
119782,Andrzej Mądrecki,W11,Nieznane,[],32,13,0,0
356625,Agata Bechowska-Gebhardt,W08,Nieznane,[],18,0,0,0
229542,Stanisław Krzepina,W10,Nieznane,[],30,0,0,0
229821,Marian Szydło,W10,Nieznane,[],12,0,0,0
350232,Stanisław Biernat,W02,Nieznane,[],24,3,0.921,0
017820,Anna Jellonek,PRD,Nieznane,[],41,0,0,0
146775,Edward Murawski,W12,Nieznane,[],52,5,0.742,0
405750,Grażyna Korzeń,PRD,Nieznane,[],4,0,0,0
006611,Krystyna Ciekot,PRD,Nieznane,[],156,0,0,0
406270,Andrzej Chmiel,PRD,Nieznane,[],14,0,0,0
142472,Bogusława Dubik,W11,Nieznane,[],67,133,2.710,0
359792,Grażyna Hebdowska,W11,Nieznane,[],18,0,3.423,0
330833,Emilia Pieciul,W11,Nieznane,[],41,41,10.268,0
358779,Maciej Grzybkowski,W04,Nieznane,[],55,0,0,0
348738,Jacek Skrzypczyński,W04,Nieznane,[],35,1,0.596,0
093774,Jerzy Sąsiadek,W04,Nieznane,[],26,0,0.452,0
343960,Artur Palewski,W04,Nieznane,[],4,0,0,0
408630,Małgorzata Kokocińska,W07,Nieznane,[],19,0,0,0
024264,Janina Mech,PRN,Nieznane,[],88,0,0,0
298427,Michał Neumann,W07,Nieznane,[],49,1,0,0
009524,Urszula Szklarczyk,W07,Nieznane,[],8,0,0,0
031352,Jolanta Maćkiewicz,W07,Nieznane,[],154,25,0.276,0
212885,Jolanta Czarniecka,W07,Nieznane,[],51,0,0.276,0
046013,Łucja Rudnicka,W07,Nieznane,[],38,0,0,0
026022,Elżbieta Kosim,W07,Nieznane,[],25,0,0,0
054449,Andrzej Sawicki,W04,Nieznane,[],102,14,1.476,0
348813,Zbigniew Świerczyński,W04,0000-0001-8948-8441,[],44,6,4.009,0
007045,Edmund Całus,PRD,Nieznane,[],19,0,0,0
042408,Romualda Kuźmińska,PRD,Nieznane,[],25,0,0,0
235295,Joanna Leszkiewicz,PRD,Nieznane,[],11,0,0,0
268112,Ewa Mroczka,PRD,Nieznane,[],7,0,0,0
146098,Elżbieta Radomska,PRD,Nieznane,[],7,0,0,0
044028,Marian Rutkowski,W03,Nieznane,[],649,72,0,15
065238,Magdalena Bartkiewicz,PRD,Nieznane,[],22,0,0,0
031288,Juliusz Mrozowicz,W02,Nieznane,[],158,0,0,6
037401,Małgorzata Oświęcimska,W03,Nieznane,[],144,49,6.593,0
056553,Maria Trelińska-Wlaźlak,W03,Nieznane,[],62,0,7.034,0
057426,Zygmunt Wąsowicz,W04,Nieznane,[],67,1,0,0
062206,Stefan Zieliński,W03,Nieznane,[],192,17,2.187,2
266194,Halina Bartczak,W03,Nieznane,[],46,0,0,0
351244,Paweł Wlazło*,W03,Nieznane,[],25,0,0.473,0
021511,Jan Kazimierczak,W04,Nieznane,[],161,1,0,16
095833,Ireneusz Sierocki,W04,Nieznane,[],86,2,0,0
800743,Tomasz Zając,W02,Nieznane,[],6,0,0,0
046820,Bogdan Stypułkowski,W02,Nieznane,[],326,0,0,10
410460,Artur Gzella,W07,Nieznane,[],16,0,0,0
024402,Joanna Karpińska-Smulikowska,W07,Nieznane,[],69,1,1.254,0
801390,Jarosław Rusin,Nieznane,Nieznane,[],4,0,1.588,0
142030,Waldemar Rzońca,W08,Nieznane,[],70,2,0,0
356153,Marek Łęc,W05,Nieznane,[],8,2,0,0
057126,Halina Urbaniak,W10,Nieznane,[],30,0,0,0
040134,Edward Palczak,W10,Nieznane,[],185,0,0,3
301606,Paweł Wiśniewski,W10,Nieznane,[],50,0,0.217,0
406680,Marek Kozów,W02,Nieznane,[],6,0,0,0
023799,Zbigniew Klonowski,W08,Nieznane,[],74,0,0,0
022309,Michał Kulej,W08,Nieznane,[],43,37,2.138,0
229263,Anna Uniejewska,PRN,Nieznane,[],18,0,0,0
000273,Jerzy Kurbiel,W07,Nieznane,[],16,0,0,0
424250,Arkadiusz Białas,W03,Nieznane,[],7,0,9.029,0
030337,Leszek Mromliński,W05,Nieznane,[],131,0,0,0
406860,Jarosław Baliński,W08,Nieznane,[],5,6,1.877,0
008305,Czesław Daniłowicz,W08,Nieznane,[],143,24,2.851,13
400240,Mateusz Lenar,W08,Nieznane,[],19,14,0.617,0
023573,Wojciech Kordecki,W11,0000-0002-6997-3658,[],88,36,11.552,2
253000,Janina Renek,PRN,Nieznane,[],1,0,0,0
359907,Leszek Siwek,W08,Nieznane,[],12,0,0,0
350470,Tadeusz Krawczyk,W02,Nieznane,[],1,0,0,0
002448,Bogdan Banaś,W10,Nieznane,[],23,0,0,0
039141,Andrzej Pszonka,W10,Nieznane,[],94,6,0,0
056263,Adam Tymań,W05,Nieznane,[],140,20,0.484,0
801227,Tomasz Krause,Nieznane,Nieznane,[],18,0,0,0
060545,Jacek Wańkowicz*,W05,Nieznane,[],126,56,3.539,2
094937,Stefan Giżewski,W11,Nieznane,[],69,16,1.262,0
404450,Iwona Grad,W03,0000-0003-4379-5950,[],7,1,18.602,0
347460,Czesław Anwajler,W05,Nieznane,[],3,0,0,0
021179,Zbigniew Kłos,W05,Nieznane,[],100,0,0,0
035774,Karol Nowak,W05,Nieznane,[],88,0,0,0
047276,Mieczysław Suseł,W05,Nieznane,[],43,0,0,0
047793,Jan Szajdak,W05,Nieznane,[],94,0,0,0
405890,Rafał Pasek,W08,Nieznane,[],5,0,0,0
405850,Maciej Norberciak,W08,Nieznane,[],9,0,0,0
059637,Maria Wasilewicz-Patrzałek,W08,Nieznane,[],91,0,0,0
052487,Wiesław Spuziak,W02,Nieznane,[],156,0,0,0
000455,Piotr Tomasik,W03,Nieznane,[],17,0,0,0
069337,Czesław Kościelny,W04,Nieznane,[],82,0,0,6
124045,Tadeusz Szpineter,PRN,Nieznane,[],17,0,0,0
201090,Alicja Kulik,W01,Nieznane,[],3,0,0,0
402810,Agnieszka Zagrajek,W01,Nieznane,[],4,0,0,0
361780,Jarosław Koniarek,W05,Nieznane,[],25,0,3.158,0
046842,Jan Suwalski,W02,Nieznane,[],228,0,0,5
400130,Bartłomiej Prusisz,W03,Nieznane,[],37,336,55.172,0
133258,Wit Sobas,W03,Nieznane,[],38,0,0,0
263098,Teresa Dreszer,PRN,Nieznane,[],7,0,0,0
082714,Leokadia Leszczyńska,W03,Nieznane,[],51,0,0.473,0
046626,Adam Skoczylas,W03,Nieznane,[],137,24,0.448,5
019718,Janusz Kuźniar,W03,Nieznane,[],116,18,0.452,0
019688,Zdzisław Kawala,W03,Nieznane,[],207,26,4.904,4
112208,Jan Grabowski,W03,Nieznane,[],7,0,0,0
035688,Józef Nowak,W05,Nieznane,[],103,0,1.004,0
406900,Elżbieta Ochocka,W09,Nieznane,[],1,0,0,0
091701,Ryszard Łubniewski,W08,Nieznane,[],98,0,0,0
358111,Stefan Cacoń,W06,Nieznane,[],41,19,1.552,2
355817,Wojciech Tarnawski,W04,Nieznane,[],26,24,7.010,0
023410,Wiesław Kotarba,W08,Nieznane,[],64,0,0,3
801402,Tomasz Rzadki,Nieznane,Nieznane,[],11,0,3.834,0
362639,Grzegorz Ryś,W09,Nieznane,[],13,0,0,0
020132,Marian Klincewicz,W09,Nieznane,[],223,1,0,0
359026,Jacek Bartosik,W09,Nieznane,[],3,0,0,0
064202,Rudolf Żamojdo,W09,Nieznane,[],175,0,0,1
404170,Jarosław Hercog,W09,Nieznane,[],12,0,0,0
128100,Andrzej Kisielewicz*,W13,0000-0002-2954-3434,['matematyka'],26,0,0,0
057772,Ludwik Wójcik,W02,Nieznane,[],54,1,0,3
057590,Sewer Wiśniewski,W06,Nieznane,[],79,0,0,4
012795,Teresa Górecka,W06,Nieznane,[],146,6,0,1
057374,Eugeniusz Wnuczak,W11,Nieznane,[],34,0,0,0
021522,Czesław Kusiak,W10,Nieznane,[],51,0,0,0
147886,Kornel Świątnicki,W08,Nieznane,[],20,0,0,0
001207,Zbigniew Bokun,W01,Nieznane,[],39,0,0,4
145471,Bronisław Świstacz,W05,Nieznane,[],54,3,0,0
027360,Benedykt Licznerski,W12,Nieznane,[],329,357,25.679,25
347328,Tomasz Porzeziński,W08,Nieznane,[],10,0,0,0
362253,Rafał Cisowski,W09,Nieznane,[],10,0,0,0
800838,Grzegorz Lange,Nieznane,Nieznane,[],5,0,0,0
401820,Gabriela Konopka,W09,Nieznane,[],10,0,0.927,0
002329,Karol Baranowski,W10,Nieznane,[],24,0,0,0
298922,Marian Krawczyk,W10,Nieznane,[],16,0,0,0
402970,Damian Rodewald,W10,Nieznane,[],5,0,0,0
031462,Andrzej Stępień,W10,Nieznane,[],49,0,0,0
345810,Jacek Małańczuk,W02,Nieznane,[],12,0,0,0
253116,Teresa Frosztęga,W03,Nieznane,[],31,0,0,0
273958,Andrzej Wasilewski,W03,Nieznane,[],23,0,0,0
076050,Janusz Kucharski,W05,Nieznane,[],94,0,0,2
045203,Piotr Ruszel,W11,Nieznane,[],119,0,0.876,0
338935,Piotr Mielecki,W08,Nieznane,[],8,0,0,0
801194,Wojciech Piechocki,Nieznane,Nieznane,[],13,0,12.664,0
236298,Jerzy Kuś,W09,Nieznane,[],50,0,0,0
121284,Teresa Banaszak,W09,Nieznane,[],64,5,0.087,0
012171,Kazimierz Grzywa,W09,Nieznane,[],81,1,0,0
038706,Marian Piekarski,W04,Nieznane,[],141,39,0,16
023700,Krzysztof Kardach,W04,Nieznane,[],93,0,0,0
046530,Mieczysław Seweryniak,W03,Nieznane,[],270,6,2.598,5
411230,Agata Gąsiorowska,W08,Nieznane,[],66,6,1.081,0
057932,Witold Wilczewski,W08,Nieznane,[],94,0,0,0
005793,Tadeusz Czarny,W08,Nieznane,[],122,0,0,10
344961,Ludmiła Rekuć,W08,Nieznane,[],25,0,0,0
356335,Sylwia Cisek,W08,Nieznane,[],27,0,0,0
107075,Tadeusz Stalewski,W08,Nieznane,[],77,0,0,0
057299,Jerzy Wilimowski,W08,Nieznane,[],78,1,0,5
103095,Jerzy Piotrowicz,W05,Nieznane,[],58,1,0,0
013765,Stefan Gałczyński,W02,Nieznane,[],259,1,0,7
349052,Dariusz Dobrucki,W02,Nieznane,[],60,0,0,0
130709,Zdzisław Kremens*,W05,Nieznane,[],101,0,0,2
059154,Włodzimierz Wydra,W02,Nieznane,[],72,3,0,0
030114,Andrzej Mulak,W12,Nieznane,[],108,5,0.389,9
421940,Sylwester Bargiel,W12,Nieznane,[],43,0,8.092,0
901080,Katarzyna Waluś,Nieznane,Nieznane,[],2,0,0.834,0
801530,Michał Skalny,Nieznane,Nieznane,[],3,0,0,0
359424,Oleksandr Klosov,W04,Nieznane,[],30,0,0,0
204255,Krystyna Rejowska,W03,Nieznane,[],9,0,0,0
055505,Roman Tyka,W03,Nieznane,[],95,315,2.588,4
008219,Marian Dul,W03,Nieznane,[],280,10,0,0
030627,Jerzy Mróź,W03,Nieznane,[],78,0,0,0
030326,Helmut Matyschok,W03,Nieznane,[],106,42,0.480,0
246318,Jerzy Dąbrowski,W03,Nieznane,[],5,0,0,0
027263,Zbigniew Lawrowski,W10,Nieznane,[],188,6,0,8
021146,Adam Kleszczyński,W10,Nieznane,[],55,0,0,0
018652,Józef Janyszek,PRN,Nieznane,[],65,0,0,0
360314,Artur Górniak,PRN,Nieznane,[],2,0,0,0
801220,Jarosław Krążelewski,Nieznane,Nieznane,[],7,0,0,0
126900,Benedykt Rodański,W04,Nieznane,[],29,0,0.642,0
264897,Barbara Resak,PRN,Nieznane,[],12,0,0,0
064031,Zofia Zwierzchowska,W02,Nieznane,[],75,0,0,0
109338,Wojciech Radwan,W03,Nieznane,[],64,2,2.331,0
075068,Marian Klasztorny,W02,Nieznane,[],110,1,0,2
800740,Piotr Zając,W10,Nieznane,[],27,0,2.495,0
022398,Adam Krajczyk,W10,Nieznane,[],107,2,0,0
403270,Maciej Śliwowski,W02,Nieznane,[],7,0,0,0
800660,Adam Jaśnikowski,Nieznane,Nieznane,[],4,0,0,0
800721,Jan Marek,Nieznane,Nieznane,[],3,0,0,0
002255,Andrzej Biłyk,W07,Nieznane,[],139,76,3.640,0
244657,Jarosław Rzeźnicki,W07,Nieznane,[],30,0,0,0
090902,Wojciech Słomka,W07,Nieznane,[],160,3,0,0
007078,Genowefa Czarnecka,W07,Nieznane,[],18,0,0,0
415360,Ireneusz Zdybek,W07,Nieznane,[],20,0,0,0
012502,Bogusława Gomółka,W07,Nieznane,[],198,13,0,0
362714,Damian Dudek,W08,Nieznane,[],11,0,0,0
359866,Jarosław Wójcik,W08,Nieznane,[],12,0,0,0
800038,Michał Zgrzywa,Nieznane,Nieznane,[],10,0,0,0
801237,Jakub Kozłowski,Nieznane,Nieznane,[],3,0,0.513,0
349234,Sylwia Bujkiewicz,W11,0000-0002-3003-9403,[],19,7,20.332,0
031062,Leon Magiera,W11,Nieznane,[],71,12,0.930,0
094885,Elżbieta Grochulska-Segal,W07,Nieznane,[],81,4,0,0
275716,Jerzy Piekalski,W01,Nieznane,[],28,0,0,0
027423,Tadeusz Luty,W03,Nieznane,[],155,1249,83.357,4
410100,Elżbieta Zienkiewicz,W03,Nieznane,[],6,46,3.057,0
357340,Grzegorz Chądzyński,W11,Nieznane,[],27,24,13.813,0
019463,Jerzy Kuśmidrowicz,W10,Nieznane,[],359,0,0,6
044147,Roman Rymaszewski,W04,Nieznane,[],120,9,0,2
405860,Paweł Peryt,W08,Nieznane,[],2,0,0,0
144810,Jan Zioberski,W02,Nieznane,[],20,0,0,0
005782,Kazimierz Czapliński,W02,Nieznane,[],228,0,0,3
046637,Adam Skopec,W05,Nieznane,[],121,9,1.964,6
046983,Czesław Stec,W05,Nieznane,[],100,2,0.974,0
047522,Maria Pawlaczyk-Szpilowa,W07,Nieznane,[],183,21,0,13
412310,Arthur Schady,W07,Nieznane,[],16,1,0.348,0
031761,Janina Moskal,W07,Nieznane,[],66,5,0,0
095781,Maria Szetela,W07,Nieznane,[],103,0,0,0
345779,Adam Żebrowski,Nieznane,Nieznane,[],31,0,4.103,0
205407,Kazimierz Kozłowski,W03,Nieznane,[],13,0,0,0
019332,Apolinary Kowal,W07,Nieznane,[],409,19,0,22
406710,Krzysztof Ałykow,W02,Nieznane,[],15,0,0,0
401960,Magdalena Napiórkowska-Ałykow,W02,Nieznane,[],21,1,0,0
005953,Roman Chrobok,W02,Nieznane,[],106,0,0,0
418940,Kamil Torczewski,W10,Nieznane,[],17,0,0,0
042204,Mirosław Pigiel,W10,Nieznane,[],119,27,2.949,0
362101,Aleksandra Owczarek,W10,Nieznane,[],15,0,0,0
000312,Bohdan Ankudowicz,W10,Nieznane,[],69,0,0,0
015460,Henryk Hawrylak,W10,Nieznane,[],222,1,0,8
057976,Jerzy Włodarczyk,W10,Nieznane,[],136,0,0,0
229939,Stefan Hałycz,W10,Nieznane,[],14,0,0,0
405940,Katarzyna Rusak,W02,Nieznane,[],7,0,0,0
230892,Teresa Ryglowska,W10,Nieznane,[],4,0,0,0
147767,Magdalena Rucka,W03,Nieznane,[],77,82,4.163,0
294221,Bożena Turkiewicz,W03,Nieznane,[],34,47,4.163,0
084334,Robert Kudła,W05,Nieznane,[],111,0,0,0
800915,Agnieszka Uryga,W03,Nieznane,[],5,0,1.148,0
062110,Adam Zaleski,W03,Nieznane,[],175,26,0.302,2
020002,Halina Kidawa*,W03,Nieznane,[],66,27,0,0
038160,Zbigniew Olszak,W13,Nieznane,[],70,269,4.763,4
209272,Czesława Kolarz,W02,Nieznane,[],2,0,0,0
048406,Zbigniew Szling,W02,Nieznane,[],141,0,0,0
006020,Jerzy Czekański,W05,Nieznane,[],26,0,0,0
345199,Roman Mróz,W02,Nieznane,[],7,0,0,0
800497,Tomasz Grygier,Nieznane,Nieznane,[],9,0,0.297,0
237279,Krystyna Całka,PRN,Nieznane,[],4,0,0,0
051246,Piotr Sieradzki,W03,Nieznane,[],38,0,0,0
032537,Sylwester Mielczarski,W03,Nieznane,[],90,24,1.981,0
043683,Grażyna Mozol,W03,Nieznane,[],38,0,0,0
031169,Andrzej Matuszak,W10,Nieznane,[],155,215,2.328,2
408910,Krzysztof Chudzik,W08,0000-0002-1860-2080,[],38,15,0,0
203735,Wojciech Pieniążek,W03,Nieznane,[],18,0,0.524,0
800517,Michał Janicki,Nieznane,Nieznane,[],18,0,0,0
062176,Kazimierz Ziemiański,W10,Nieznane,[],182,6,0,4
025342,Krystyna Koszelnik,W07,Nieznane,[],72,0,0,0
281641,Elżbieta Nowicka,W03,Nieznane,[],33,0,0,0
024684,Ludwik Kuźniarz*,W08,Nieznane,[],69,0,0.402,0
412500,Agnieszka Różańska,W07,Nieznane,[],14,0,6.615,0
022440,Olgierd Kasaty,W05,Nieznane,[],72,0,0,0
090805,Józef Śnieżek,W06,Nieznane,[],72,0,0,0
034997,Olga Mierzejewska,W02,Nieznane,[],13,0,0,0
059626,Ryszard Włosowicz,W01,Nieznane,[],80,0,0,0
800954,Piotr Tadrzak,Nieznane,Nieznane,[],4,0,0,0
355453,Rafał Sroka,W08,Nieznane,[],5,0,0,0
022417,Halina Konderla,W02,Nieznane,[],118,1,0,0
047168,Hanna Suchnicka,W02,Nieznane,[],151,2,0,1
801519,Karolina Sieradzka,W12,Nieznane,[],101,0,8.040,0
901562,Magdalena Leśniak,Nieznane,Nieznane,[],1,0,0,0
902142,Małgorzata Szarycz,W11,Nieznane,[],1,0,1.562,0
801134,Sebastian Palus*,Nieznane,Nieznane,[],8,0,0,0
902518,Krzysztof Ryk,W08,Nieznane,[],1,0,0,0
801383,Piotr Rudnicki,Nieznane,0000-0001-7995-5923,[],5,0,1.667,0
800964,Małgorzata Morawska-Sołtysik,Nieznane,Nieznane,[],11,0,1.103,0
900993,Artur Kluczyński,Nieznane,Nieznane,[],3,0,2.397,0
900990,Maciej Kliszczak,Nieznane,Nieznane,[],4,0,2.509,0
800364,Anna Grodzka,Nieznane,Nieznane,[],1,0,0,0
356078,Przemysław Szecówka,W12,Nieznane,[],87,107,17.051,0
901484,Małgorzata Litwin,Nieznane,Nieznane,[],1,0,0,0
056489,Kazimierz Tokarz,W10,Nieznane,[],58,2,0,0
008231,Hubert Drzeniek*,W10,Nieznane,[],97,0,0,0
444650,Joanna Liebersbach,W07,Nieznane,[],27,2,0,0
901075,Wiktor Walasik,Nieznane,0000-0002-1294-8902,[],11,0,7.505,0
801156,Rafał Pawlak,Nieznane,Nieznane,[],4,0,0,0
228880,Jan Orłowski,W10,Nieznane,[],7,0,0,0
429030,Rafał J. Tadaszak,W12,0000-0003-2623-9768,[],19,30,4.963,0
800056,Paweł Bembnowicz,W12,Nieznane,[],44,0,17.339,0
901391,Paweł Woś,W12,Nieznane,[],3,0,0,0
800040,Maciej Zieliński,Nieznane,Nieznane,[],13,0,0.739,0
800319,Paweł Dawidowski,Nieznane,Nieznane,[],9,0,0,0
801224,Joanna Krawczyk,Nieznane,Nieznane,[],18,0,0,0
900835,Marcin Janda,Nieznane,Nieznane,[],2,0,0,0
901083,Agata Kozyra,Nieznane,Nieznane,[],2,0,0,0
800629,Tomasz Linkowski,Nieznane,Nieznane,[],12,0,0,0
900267,Krzysztof Cieślak,Nieznane,Nieznane,[],2,0,1.170,0
900389,Ryszard Drożdż,Nieznane,Nieznane,[],2,0,1.170,0
900280,Przemysław Cichoń,Nieznane,Nieznane,[],5,0,0,0
801106,Agata Świderska,W08,Nieznane,[],1,0,0,0
900431,Aleksander Derugo,Nieznane,Nieznane,[],1,0,0,0
900932,Grażyna Kądziołka,Nieznane,Nieznane,[],1,0,0,0
902499,Ewa Macała,Nieznane,Nieznane,[],1,0,0,0
902591,Gabriela Raczkowska,Nieznane,Nieznane,[],1,0,0,0
902564,Marcin Rekut,Nieznane,Nieznane,[],1,0,0,0
902528,Sylwia Rurarz,Nieznane,Nieznane,[],2,0,0,0
902101,Karolina Sulikowska,Nieznane,Nieznane,[],1,0,0,0
901375,Katarzyna Wolańska,W07,Nieznane,[],1,0,0,0
801079,Adam Orłowski,Nieznane,Nieznane,[],1,0,0,0
901450,Konrad Kubacki-Gorwecki,Nieznane,Nieznane,[],3,0,0,0
801542,Bartłomiej Skwara,Nieznane,Nieznane,[],14,0,17.813,0
800596,Viktor Lishchuk,Nieznane,Nieznane,[],3,0,0,0
461370,Sylwia B. Muc,W11,Nieznane,[],22,3,4.390,0
800370,Piotr Harnatkiewicz,W10,Nieznane,[],48,0,7.482,0
800693,Kamil Jędrusik,Nieznane,Nieznane,[],17,0,0,0
800261,Łukasz Donocik,Nieznane,Nieznane,[],8,0,0,0
801363,Ahmed Saeid,W01,Nieznane,[],8,0,0,0
800687,Marcin Wrzesiński,Nieznane,Nieznane,[],22,0,0,0
801380,Wojciech Sarnowski,W11,Nieznane,[],4,0,0.928,0
362060,Paulina Frej,W13,Nieznane,[],9,2,2.413,0
800425,Barbara Werner,W12,Nieznane,[],11,0,4.542,0
404800,Włodzimierz Kołodenny,W12,Nieznane,[],26,0,4.542,0
341760,Marek Stoliński,PRN,Nieznane,[],2,0,0,0
452990,Łukasz Wolański,W03,0000-0001-9427-7577,[],7,43,8.495,0
800972,Piotr Mońka,W07,Nieznane,[],7,0,0,0
900848,Joanna Jadczyk,W11,Nieznane,[],2,0,0,0
901335,Joanna Włodarczak,W11,Nieznane,[],3,0,0,0
800556,Hanna Kamińska,Nieznane,Nieznane,[],4,0,0,0
455990,Marcin Budka*,W08,Nieznane,[],7,36,1.196,0
801117,Renata Kuriata-Adamusiak,W03,Nieznane,[],14,0,7.597,0
801244,Maciej Kowaluk,W01,Nieznane,[],10,0,0,0
800272,Przemysław Dominiak,Nieznane,Nieznane,[],10,0,0,0
800427,Jolanta M. Werner,W07,Nieznane,[],1,0,0,0
800874,Alicja Maciejko-Grześkowiak,Nieznane,Nieznane,[],2,0,0,0
800109,Krzysztof Błasiak,Nieznane,Nieznane,[],1,0,0,0
801070,Piotr Kmiecik,Nieznane,Nieznane,[],64,0,0.855,0
900384,Justyna Drzał,Nieznane,Nieznane,[],1,0,0,0
449090,Marcin Wojtkowiak,W10,Nieznane,[],1,0,0,0
800480,Robert Wierzbicki,Nieznane,Nieznane,[],14,0,0.484,0
474000,Małgorzata Z. Meissner,W02,0000-0002-7781-4032,[],6,1,3.195,0
800912,Justyna Urbańska,W08,Nieznane,[],3,0,0,0
351910,Krzysztof Dyrcz,W05,0000-0002-5421-8537,[],38,14,0,0
800827,Paweł Kawaliło,Nieznane,Nieznane,[],9,0,0,0
801082,Kinga Nowak,Nieznane,Nieznane,[],2,0,0,0
800263,Julita Donocik,Nieznane,Nieznane,[],4,0,0,0
800729,Przemysław Zajadlak,W08,Nieznane,[],2,0,0,0
458650,Witold W. Lorenz,W09,Nieznane,[],40,0,0,0
443100,Iwona Misiewicz,W07,Nieznane,[],1,0,0,0
901127,Krzysztof Kowal,W08,Nieznane,[],1,0,0,0
445610,Marek Rudowski,W07,Nieznane,[],9,8,8.436,0
900597,Marcin Zając,W12,Nieznane,[],1,0,0,0
418200,Michał Zielony,W12,Nieznane,[],33,0,9.615,0
901944,Ryszard Stania,Nieznane,Nieznane,[],1,0,0,0
801140,Przemysław Papierz,Nieznane,Nieznane,[],3,0,0,0
145169,Marian Gewert,W13,Nieznane,[],43,1,0,0
074601,Zbigniew Skoczylas,W13,Nieznane,[],53,1,0,0
452460,Roman Kurc,W08,Nieznane,[],10,1,0,0
800632,Mariusz Woźniak,W04,Nieznane,[],10,0,5.293,0
457100,Agata A. Rydzewska,W03,Nieznane,[],16,38,23.601,0
418760,Jacek M. Bomba*,W10,Nieznane,[],4,0,0,0
430840,Rafał Orlik,W11,Nieznane,[],18,34,32.220,0
457730,Alicja A. Siwek,W11,Nieznane,[],10,9,17.665,0
901433,Łukasz Kucharczyk,W04,Nieznane,[],1,0,0,0
354010,Irina Modrzycka,PRD,Nieznane,[],26,0,0,0
448570,Joanna E. Rabiega-Wiśniewska,W08,Nieznane,[],4,3,0,0
450830,Bożena Hojka,W08,Nieznane,[],3,3,0,0
418500,Robert Kagan*,W10,Nieznane,[],8,0,0,0
800680,Zofia Maśluszczak,Nieznane,Nieznane,[],3,0,0,0
801064,Anna Tyra,Nieznane,Nieznane,[],1,0,0,0
418350,Tomasz Kanikuła,PRN,Nieznane,[],6,0,0,0
